category,business_id,stars
Orthopedists,MldkmlfuX3eqPnC_o_GjIw,2.0
Fruits & Veggies,ubkCYzHu9ZnGi3vOQy_P1A,3.5
Food,ubkCYzHu9ZnGi3vOQy_P1A,3.5
Specialty Food,ubkCYzHu9ZnGi3vOQy_P1A,3.5
Indian,50TGaB-hcv4R3QiWUmIP_w,4.0
Restaurants,50TGaB-hcv4R3QiWUmIP_w,4.0
Shredding Services,VJd8E9wXCEVblCbosvMOYw,5.0
Professional Services,VJd8E9wXCEVblCbosvMOYw,5.0
Automotive,VdwvWncjDjETbyz2hfo_8A,3.0
Convenience Stores,VdwvWncjDjETbyz2hfo_8A,3.0
Grocery,VdwvWncjDjETbyz2hfo_8A,3.0
Food,VdwvWncjDjETbyz2hfo_8A,3.0
Shopping,VdwvWncjDjETbyz2hfo_8A,3.0
Flowers & Gifts,VdwvWncjDjETbyz2hfo_8A,3.0
Florists,VdwvWncjDjETbyz2hfo_8A,3.0
Gas Stations,VdwvWncjDjETbyz2hfo_8A,3.0
Financial Services,jYljcntUpRqMWjSktQKGpg,2.5
Mortgage Brokers,jYljcntUpRqMWjSktQKGpg,2.5
Home Services,jYljcntUpRqMWjSktQKGpg,2.5
Real Estate,jYljcntUpRqMWjSktQKGpg,2.5
Banks & Credit Unions,jYljcntUpRqMWjSktQKGpg,2.5
Chinese,rTC9QU8Vz516Tkqdwq6KSA,3.0
Restaurants,rTC9QU8Vz516Tkqdwq6KSA,3.0
Seafood,rTC9QU8Vz516Tkqdwq6KSA,3.0
Windshield Installation & Repair,FpubPVZtYda5mXzGMNCaDQ,4.0
Auto Repair,FpubPVZtYda5mXzGMNCaDQ,4.0
Automotive,FpubPVZtYda5mXzGMNCaDQ,4.0
Auto Glass Services,FpubPVZtYda5mXzGMNCaDQ,4.0
Body Shops,FpubPVZtYda5mXzGMNCaDQ,4.0
Grocery,TWNEOxVavGOnu_mpO4zc4g,4.0
Food,TWNEOxVavGOnu_mpO4zc4g,4.0
Event Planning & Services,Fdxr7bzEGKvO6ogFSm7AgA,3.0
Hotels & Travel,Fdxr7bzEGKvO6ogFSm7AgA,3.0
Hotels,Fdxr7bzEGKvO6ogFSm7AgA,3.0
Fruits & Veggies,0zVFHW7znwNhm7LRJD0Ujw,4.5
Food,0zVFHW7znwNhm7LRJD0Ujw,4.5
Specialty Food,0zVFHW7znwNhm7LRJD0Ujw,4.5
Home Services,-W_xAFTRKKOg5PvulS0G8A,5.0
Real Estate,-W_xAFTRKKOg5PvulS0G8A,5.0
Home Inspectors,-W_xAFTRKKOg5PvulS0G8A,5.0
Shopping,RAq2x5Wr7nqpiGt3Hge_pA,4.5
Eyewear & Opticians,RAq2x5Wr7nqpiGt3Hge_pA,4.5
Sunglasses,RAq2x5Wr7nqpiGt3Hge_pA,4.5
Fashion,RAq2x5Wr7nqpiGt3Hge_pA,4.5
Accessories,RAq2x5Wr7nqpiGt3Hge_pA,4.5
Resorts,TsZEKqs0wzP3WHnPkV0Eig,3.5
Shopping,TsZEKqs0wzP3WHnPkV0Eig,3.5
Event Planning & Services,TsZEKqs0wzP3WHnPkV0Eig,3.5
Venues & Event Spaces,TsZEKqs0wzP3WHnPkV0Eig,3.5
Hotels & Travel,TsZEKqs0wzP3WHnPkV0Eig,3.5
Fashion,TsZEKqs0wzP3WHnPkV0Eig,3.5
Women's Clothing,TsZEKqs0wzP3WHnPkV0Eig,3.5
Hotels,TsZEKqs0wzP3WHnPkV0Eig,3.5
Arts & Entertainment,RGkyjpmYrnV3OnrpZp9AfA,3.5
Cinema,RGkyjpmYrnV3OnrpZp9AfA,3.5
Restaurants,zshJGJPip5oKjocYXhLofw,4.0
Hot Dogs,zshJGJPip5oKjocYXhLofw,4.0
American (Traditional),zshJGJPip5oKjocYXhLofw,4.0
Pizza,tmzu31YVNHxSHRD-5oORFw,3.0
Restaurants,tmzu31YVNHxSHRD-5oORFw,3.0
Coffee & Tea,toyrKJg9cZgssxGfQ_kRgA,3.0
Food,toyrKJg9cZgssxGfQ_kRgA,3.0
Italian,2Ix7aG_r0mmvO1HBnIL-IA,4.0
Restaurants,2Ix7aG_r0mmvO1HBnIL-IA,4.0
Pizza,2Ix7aG_r0mmvO1HBnIL-IA,4.0
Nightlife,3ld-M9oahBBBBaSPm-zXnw,3.5
Restaurants,3ld-M9oahBBBBaSPm-zXnw,3.5
Burgers,3ld-M9oahBBBBaSPm-zXnw,3.5
Bars,3ld-M9oahBBBBaSPm-zXnw,3.5
Desserts,kpdGKJimp87LPV-mk1lIrg,3.0
Bakeries,kpdGKJimp87LPV-mk1lIrg,3.0
Food,kpdGKJimp87LPV-mk1lIrg,3.0
Wedding Planning,kpdGKJimp87LPV-mk1lIrg,3.0
Event Planning & Services,kpdGKJimp87LPV-mk1lIrg,3.0
Podiatrists,1BWehWqz4SGAWc4sNITC-A,2.5
Health & Medical,1BWehWqz4SGAWc4sNITC-A,2.5
Doctors,1BWehWqz4SGAWc4sNITC-A,2.5
Chiropractors,1n1TzHTD2xLcyOPGV4b2-w,5.0
Massage Therapy,1n1TzHTD2xLcyOPGV4b2-w,5.0
Health & Medical,1n1TzHTD2xLcyOPGV4b2-w,5.0
Pizza,umDVLQfSW5QwYTt51PVhvA,3.0
Sandwiches,umDVLQfSW5QwYTt51PVhvA,3.0
Restaurants,umDVLQfSW5QwYTt51PVhvA,3.0
Chicken Wings,umDVLQfSW5QwYTt51PVhvA,3.0
Electronics,-f7yjjrgCB1zsjt9SnGMdg,4.5
Home & Garden,-f7yjjrgCB1zsjt9SnGMdg,4.5
Shopping,-f7yjjrgCB1zsjt9SnGMdg,4.5
Appliances,-f7yjjrgCB1zsjt9SnGMdg,4.5
Home Decor,-f7yjjrgCB1zsjt9SnGMdg,4.5
Mattresses,-f7yjjrgCB1zsjt9SnGMdg,4.5
Furniture Stores,-f7yjjrgCB1zsjt9SnGMdg,4.5
Beauty & Spas,0qjVLSkD5VCYF2duEl06jA,4.5
Skin Care,0qjVLSkD5VCYF2duEl06jA,4.5
Education,0qjVLSkD5VCYF2duEl06jA,4.5
Specialty Schools,0qjVLSkD5VCYF2duEl06jA,4.5
Cosmetology Schools,0qjVLSkD5VCYF2duEl06jA,4.5
Barbers,0qjVLSkD5VCYF2duEl06jA,4.5
Automotive,wGGh3jmmF57lyRnzE35taw,5.0
Tires,wGGh3jmmF57lyRnzE35taw,5.0
Health & Medical,uqA2KDjulHpvls2UoJI26w,2.0
Shopping,uqA2KDjulHpvls2UoJI26w,2.0
Convenience Stores,uqA2KDjulHpvls2UoJI26w,2.0
Drugstores,uqA2KDjulHpvls2UoJI26w,2.0
Pharmacy,uqA2KDjulHpvls2UoJI26w,2.0
Food,uqA2KDjulHpvls2UoJI26w,2.0
Food,hZCp2jixJy358TeaiMwZ4A,5.0
Convenience Stores,hZCp2jixJy358TeaiMwZ4A,5.0
Coffee & Tea,hZCp2jixJy358TeaiMwZ4A,5.0
Restaurants,hZCp2jixJy358TeaiMwZ4A,5.0
Cafes,hZCp2jixJy358TeaiMwZ4A,5.0
Steakhouses,CraVVOWt3BRFDC9T7aupAw,2.0
Bars,CraVVOWt3BRFDC9T7aupAw,2.0
Barbeque,CraVVOWt3BRFDC9T7aupAw,2.0
Restaurants,CraVVOWt3BRFDC9T7aupAw,2.0
American (Traditional),CraVVOWt3BRFDC9T7aupAw,2.0
Nightlife,CraVVOWt3BRFDC9T7aupAw,2.0
Bike Repair/Maintenance,VVqqKLRglVrR_78Cnoon0A,5.0
Shopping,VVqqKLRglVrR_78Cnoon0A,5.0
Local Services,VVqqKLRglVrR_78Cnoon0A,5.0
Bike Rentals,VVqqKLRglVrR_78Cnoon0A,5.0
Sporting Goods,VVqqKLRglVrR_78Cnoon0A,5.0
Bikes,VVqqKLRglVrR_78Cnoon0A,5.0
Active Life,VVqqKLRglVrR_78Cnoon0A,5.0
Food,sqc0XZr0CZSmqb7Rw8skCQ,4.0
Restaurants,sqc0XZr0CZSmqb7Rw8skCQ,4.0
Pasta Shops,sqc0XZr0CZSmqb7Rw8skCQ,4.0
Italian,sqc0XZr0CZSmqb7Rw8skCQ,4.0
Specialty Food,sqc0XZr0CZSmqb7Rw8skCQ,4.0
Home Inspectors,Eynpakzpkx5i5oFarjaMVg,4.0
Home Services,Eynpakzpkx5i5oFarjaMVg,4.0
Environmental Testing,Eynpakzpkx5i5oFarjaMVg,4.0
Local Services,Eynpakzpkx5i5oFarjaMVg,4.0
Outdoor Gear,TUCD-RBJ02xayvzMXRETqg,3.0
Shopping,TUCD-RBJ02xayvzMXRETqg,3.0
Sporting Goods,TUCD-RBJ02xayvzMXRETqg,3.0
Doctors,GiCEmEwJ_q4IEjnLK_dAKg,2.0
Health & Medical,GiCEmEwJ_q4IEjnLK_dAKg,2.0
Ear Nose & Throat,GiCEmEwJ_q4IEjnLK_dAKg,2.0
Tobacco Shops,JPwztPhEEDaQ08JSzQIr4Q,3.5
Head Shops,JPwztPhEEDaQ08JSzQIr4Q,3.5
Shopping,JPwztPhEEDaQ08JSzQIr4Q,3.5
Vape Shops,JPwztPhEEDaQ08JSzQIr4Q,3.5
Arts & Entertainment,_7lj5Anv74yWRA_JphK__Q,4.0
Performing Arts,_7lj5Anv74yWRA_JphK__Q,4.0
Salad,4pt7e4SNv9DGkqNSER-OWQ,2.5
Sandwiches,4pt7e4SNv9DGkqNSER-OWQ,2.5
Restaurants,4pt7e4SNv9DGkqNSER-OWQ,2.5
Pizza,4pt7e4SNv9DGkqNSER-OWQ,2.5
Pet Services,gm_F6RDaQXwCrpctN2sg0g,4.5
Pet Sitting,gm_F6RDaQXwCrpctN2sg0g,4.5
Pets,gm_F6RDaQXwCrpctN2sg0g,4.5
Pet Groomers,gm_F6RDaQXwCrpctN2sg0g,4.5
Reflexology,4-MogH7DSctJCHmAwUoUug,4.5
Massage,4-MogH7DSctJCHmAwUoUug,4.5
Beauty & Spas,4-MogH7DSctJCHmAwUoUug,4.5
Health & Medical,4-MogH7DSctJCHmAwUoUug,4.5
Day Spas,4-MogH7DSctJCHmAwUoUug,4.5
Massage Therapy,4-MogH7DSctJCHmAwUoUug,4.5
Glass & Mirrors,4iCpVaZuHe2m_nV5uonjnA,5.0
Home Services,4iCpVaZuHe2m_nV5uonjnA,5.0
Automotive,4iCpVaZuHe2m_nV5uonjnA,5.0
Auto Glass Services,4iCpVaZuHe2m_nV5uonjnA,5.0
Windows Installation,4iCpVaZuHe2m_nV5uonjnA,5.0
Health & Medical,oaNS1t1aGnzsRAw0YYkP3w,3.5
General Dentistry,oaNS1t1aGnzsRAw0YYkP3w,3.5
Dentists,oaNS1t1aGnzsRAw0YYkP3w,3.5
Shopping,jjcFiTqQ9VdMQJTtV4b0AQ,3.0
Drugstores,jjcFiTqQ9VdMQJTtV4b0AQ,3.0
Mexican,NBlB85ch_WCxYJ4fPWHxJA,4.5
Food Trucks,NBlB85ch_WCxYJ4fPWHxJA,4.5
Restaurants,NBlB85ch_WCxYJ4fPWHxJA,4.5
Food,NBlB85ch_WCxYJ4fPWHxJA,4.5
Italian,exq7J5z3HJy8w7S4SvO66Q,2.0
Restaurants,exq7J5z3HJy8w7S4SvO66Q,2.0
Local Services,0NJSO8fiUwzEsvxLbDAZYA,4.0
Shopping,0NJSO8fiUwzEsvxLbDAZYA,4.0
Sewing & Alterations,0NJSO8fiUwzEsvxLbDAZYA,4.0
Formal Wear,0NJSO8fiUwzEsvxLbDAZYA,4.0
Fashion,0NJSO8fiUwzEsvxLbDAZYA,4.0
Coffee & Tea,K9gaM9XdGqGWsQMdjpxFIQ,3.5
Food,K9gaM9XdGqGWsQMdjpxFIQ,3.5
Convenience Stores,K9gaM9XdGqGWsQMdjpxFIQ,3.5
Sandwiches,ldTsXru9q1V-aC6iM7BH-w,1.5
Restaurants,ldTsXru9q1V-aC6iM7BH-w,1.5
Fast Food,ldTsXru9q1V-aC6iM7BH-w,1.5
Automotive,3ZqShggSayVJ_OJ0DXpvHA,3.5
Car Dealers,3ZqShggSayVJ_OJ0DXpvHA,3.5
Auto Repair,3ZqShggSayVJ_OJ0DXpvHA,3.5
Nail Salons,E_6HXG8LP_NJ_4Y2yGHBAQ,3.5
Beauty & Spas,E_6HXG8LP_NJ_4Y2yGHBAQ,3.5
General Dentistry,vS-jDSQy8CvpFlrlrCIpBg,5.0
Dentists,vS-jDSQy8CvpFlrlrCIpBg,5.0
Health & Medical,vS-jDSQy8CvpFlrlrCIpBg,5.0
Endodontists,vS-jDSQy8CvpFlrlrCIpBg,5.0
Cosmetic Dentists,vS-jDSQy8CvpFlrlrCIpBg,5.0
Cosmetic Surgeons,vS-jDSQy8CvpFlrlrCIpBg,5.0
Orthodontists,vS-jDSQy8CvpFlrlrCIpBg,5.0
Doctors,vS-jDSQy8CvpFlrlrCIpBg,5.0
Delis,NbFhqam3fMjlxutxn7G1bQ,3.0
Fast Food,NbFhqam3fMjlxutxn7G1bQ,3.0
Restaurants,NbFhqam3fMjlxutxn7G1bQ,3.0
Sandwiches,NbFhqam3fMjlxutxn7G1bQ,3.0
Food,NbFhqam3fMjlxutxn7G1bQ,3.0
Food Delivery Services,NbFhqam3fMjlxutxn7G1bQ,3.0
Chicken Wings,6R1I9wFvKV1A8razp0No4g,2.5
Italian,6R1I9wFvKV1A8razp0No4g,2.5
Pizza,6R1I9wFvKV1A8razp0No4g,2.5
Restaurants,6R1I9wFvKV1A8razp0No4g,2.5
Food,r3MEtXbP52W_DL1pod5vkA,4.5
Food Trucks,r3MEtXbP52W_DL1pod5vkA,4.5
Donuts,r3MEtXbP52W_DL1pod5vkA,4.5
Bakeries,r3MEtXbP52W_DL1pod5vkA,4.5
Restaurants,kPG6r0h73sPgXBei0MyzYg,4.5
Thai,kPG6r0h73sPgXBei0MyzYg,4.5
Fitness & Instruction,uLE2l0ydyecDB1GM1fj1PA,3.5
Trainers,uLE2l0ydyecDB1GM1fj1PA,3.5
Active Life,uLE2l0ydyecDB1GM1fj1PA,3.5
Gyms,uLE2l0ydyecDB1GM1fj1PA,3.5
Discount Store,CbDI41XgtGDt0TbDZBTh2g,2.5
Shopping,CbDI41XgtGDt0TbDZBTh2g,2.5
Photography Stores & Services,kQ93BZeJSxDqCJoZ05t6kA,3.5
Convenience Stores,kQ93BZeJSxDqCJoZ05t6kA,3.5
Cosmetics & Beauty Supply,kQ93BZeJSxDqCJoZ05t6kA,3.5
Shopping,kQ93BZeJSxDqCJoZ05t6kA,3.5
Food,kQ93BZeJSxDqCJoZ05t6kA,3.5
Drugstores,kQ93BZeJSxDqCJoZ05t6kA,3.5
Beauty & Spas,kQ93BZeJSxDqCJoZ05t6kA,3.5
Psychics,TV_WvVzoSJfVWe-utW651Q,4.5
Shopping,TV_WvVzoSJfVWe-utW651Q,4.5
Spiritual Shop,TV_WvVzoSJfVWe-utW651Q,4.5
Local Services,TV_WvVzoSJfVWe-utW651Q,4.5
Arts & Entertainment,TV_WvVzoSJfVWe-utW651Q,4.5
Supernatural Readings,TV_WvVzoSJfVWe-utW651Q,4.5
American (New),9gObo5ltOMo6UgsaXaHPWA,3.5
Lounges,9gObo5ltOMo6UgsaXaHPWA,3.5
Nightlife,9gObo5ltOMo6UgsaXaHPWA,3.5
Cocktail Bars,9gObo5ltOMo6UgsaXaHPWA,3.5
Bars,9gObo5ltOMo6UgsaXaHPWA,3.5
Restaurants,9gObo5ltOMo6UgsaXaHPWA,3.5
Shopping,09RuQs8N7UcvTDyW9HzGPg,3.5
Outlet Stores,09RuQs8N7UcvTDyW9HzGPg,3.5
Contractors,0Be80e7-tyW0UDQ6rhVkNA,5.0
Home Cleaning,0Be80e7-tyW0UDQ6rhVkNA,5.0
Home Services,0Be80e7-tyW0UDQ6rhVkNA,5.0
Local Services,0Be80e7-tyW0UDQ6rhVkNA,5.0
Chimney Sweeps,0Be80e7-tyW0UDQ6rhVkNA,5.0
Cheesesteaks,DTuAFwqf2lknagHDT4pUMA,4.0
Chicken Wings,DTuAFwqf2lknagHDT4pUMA,4.0
Pizza,DTuAFwqf2lknagHDT4pUMA,4.0
Restaurants,DTuAFwqf2lknagHDT4pUMA,4.0
Italian,DTuAFwqf2lknagHDT4pUMA,4.0
Fitness & Instruction,I-SZ0TYMFK429AUImSJ3DA,5.0
Active Life,I-SZ0TYMFK429AUImSJ3DA,5.0
Trainers,I-SZ0TYMFK429AUImSJ3DA,5.0
Gyms,I-SZ0TYMFK429AUImSJ3DA,5.0
Nail Salons,rugMei20nwoL-Qi-mpuxVA,3.0
Beauty & Spas,rugMei20nwoL-Qi-mpuxVA,3.0
Restaurants,R77LwVI3wPAFmDLrXt3zZA,4.5
Food,R77LwVI3wPAFmDLrXt3zZA,4.5
Sandwiches,R77LwVI3wPAFmDLrXt3zZA,4.5
Food Delivery Services,R77LwVI3wPAFmDLrXt3zZA,4.5
Pizza,R77LwVI3wPAFmDLrXt3zZA,4.5
Delis,R77LwVI3wPAFmDLrXt3zZA,4.5
Ice Cream & Frozen Yogurt,HlSve6o5TAXbl4UDwCfcFw,2.5
Food,HlSve6o5TAXbl4UDwCfcFw,2.5
Restaurants,HlSve6o5TAXbl4UDwCfcFw,2.5
Fast Food,HlSve6o5TAXbl4UDwCfcFw,2.5
Burgers,HlSve6o5TAXbl4UDwCfcFw,2.5
Beauty & Spas,9D7dDnaZZglUOj75xFy-nw,2.0
Nail Salons,9D7dDnaZZglUOj75xFy-nw,2.0
Health & Medical,9-dv6QwH-xHRQ4QOwNUAVQ,5.0
Cosmetic Dentists,9-dv6QwH-xHRQ4QOwNUAVQ,5.0
Dentists,9-dv6QwH-xHRQ4QOwNUAVQ,5.0
Oral Surgeons,9-dv6QwH-xHRQ4QOwNUAVQ,5.0
Orthodontists,9-dv6QwH-xHRQ4QOwNUAVQ,5.0
General Dentistry,9-dv6QwH-xHRQ4QOwNUAVQ,5.0
Aquariums,7o1UMjxlm3m_Z04JmzS5hA,5.0
Aquarium Services,7o1UMjxlm3m_Z04JmzS5hA,5.0
Active Life,7o1UMjxlm3m_Z04JmzS5hA,5.0
Pet Stores,7o1UMjxlm3m_Z04JmzS5hA,5.0
Pet Services,7o1UMjxlm3m_Z04JmzS5hA,5.0
Pets,7o1UMjxlm3m_Z04JmzS5hA,5.0
Shopping,OJBgMP_4g20KEtUSIkFRsA,4.0
Shoe Stores,OJBgMP_4g20KEtUSIkFRsA,4.0
Fashion,OJBgMP_4g20KEtUSIkFRsA,4.0
Men's Clothing,OJBgMP_4g20KEtUSIkFRsA,4.0
Vinyl Records,HaR7FvSr2o1ZM45lv4vEPw,1.0
Shopping,HaR7FvSr2o1ZM45lv4vEPw,1.0
Home Services,HaR7FvSr2o1ZM45lv4vEPw,1.0
Fences & Gates,HaR7FvSr2o1ZM45lv4vEPw,1.0
Books,HaR7FvSr2o1ZM45lv4vEPw,1.0
Mags,HaR7FvSr2o1ZM45lv4vEPw,1.0
Music & Video,HaR7FvSr2o1ZM45lv4vEPw,1.0
Books,BIbFD3-d0HUy4C7QzegLrg,5.0
Mags,BIbFD3-d0HUy4C7QzegLrg,5.0
Music & Video,BIbFD3-d0HUy4C7QzegLrg,5.0
Event Planning & Services,BIbFD3-d0HUy4C7QzegLrg,5.0
Music & DVDs,BIbFD3-d0HUy4C7QzegLrg,5.0
Musicians,BIbFD3-d0HUy4C7QzegLrg,5.0
Shopping,BIbFD3-d0HUy4C7QzegLrg,5.0
Restaurants,eHQ0utxOdNVHVfDD7fYvdg,4.0
American (Traditional),eHQ0utxOdNVHVfDD7fYvdg,4.0
Bakeries,eHQ0utxOdNVHVfDD7fYvdg,4.0
Food,eHQ0utxOdNVHVfDD7fYvdg,4.0
Caterers,eHQ0utxOdNVHVfDD7fYvdg,4.0
Event Planning & Services,eHQ0utxOdNVHVfDD7fYvdg,4.0
Fashion,wtrm_ztx55dNtGN5VIlLnw,4.5
Shopping,wtrm_ztx55dNtGN5VIlLnw,4.5
Jewelry,wtrm_ztx55dNtGN5VIlLnw,4.5
Accessories,wtrm_ztx55dNtGN5VIlLnw,4.5
Food,MHq_JVpn5a6HrIXrfqLCiA,4.5
Restaurants,MHq_JVpn5a6HrIXrfqLCiA,4.5
Mexican,MHq_JVpn5a6HrIXrfqLCiA,4.5
Bed & Breakfast,y9CRaDv1ZRZkSjt7ZuZ-mg,4.0
Hotels & Travel,y9CRaDv1ZRZkSjt7ZuZ-mg,4.0
Landmarks & Historical Buildings,Bj4iZefGQB4aQ9KC1q4ESg,4.5
Climbing,Bj4iZefGQB4aQ9KC1q4ESg,4.5
Public Services & Government,Bj4iZefGQB4aQ9KC1q4ESg,4.5
Active Life,Bj4iZefGQB4aQ9KC1q4ESg,4.5
Hiking,Bj4iZefGQB4aQ9KC1q4ESg,4.5
Art Galleries,6rXUoohWBW5xV7AKaXeFOQ,5.0
Home & Garden,6rXUoohWBW5xV7AKaXeFOQ,5.0
Gift Shops,6rXUoohWBW5xV7AKaXeFOQ,5.0
Home Decor,6rXUoohWBW5xV7AKaXeFOQ,5.0
Shopping,6rXUoohWBW5xV7AKaXeFOQ,5.0
Arts & Entertainment,6rXUoohWBW5xV7AKaXeFOQ,5.0
Flowers & Gifts,6rXUoohWBW5xV7AKaXeFOQ,5.0
Shopping,1t_QZpj9jTg-VSQDnWM7PQ,1.0
Home & Garden,1t_QZpj9jTg-VSQDnWM7PQ,1.0
Safety Equipment,1t_QZpj9jTg-VSQDnWM7PQ,1.0
Appliances,1t_QZpj9jTg-VSQDnWM7PQ,1.0
Electronics,1t_QZpj9jTg-VSQDnWM7PQ,1.0
Cabaret,gu7aSHgTjZ6DQBFD-8jH9A,4.0
Restaurants,gu7aSHgTjZ6DQBFD-8jH9A,4.0
Adult Entertainment,gu7aSHgTjZ6DQBFD-8jH9A,4.0
Bars,gu7aSHgTjZ6DQBFD-8jH9A,4.0
Strip Clubs,gu7aSHgTjZ6DQBFD-8jH9A,4.0
Arts & Entertainment,gu7aSHgTjZ6DQBFD-8jH9A,4.0
Nightlife,gu7aSHgTjZ6DQBFD-8jH9A,4.0
Beauty & Spas,pymmyOK1XXl_OzALyVyx8Q,4.5
Makeup Artists,pymmyOK1XXl_OzALyVyx8Q,4.5
Tanning,pymmyOK1XXl_OzALyVyx8Q,4.5
Hair Salons,pymmyOK1XXl_OzALyVyx8Q,4.5
Building Supplies,lKhaWh23UndZamXpRmpujw,4.0
Home Services,lKhaWh23UndZamXpRmpujw,4.0
Shopping,lKhaWh23UndZamXpRmpujw,4.0
Home & Garden,lKhaWh23UndZamXpRmpujw,4.0
Kitchen & Bath,lKhaWh23UndZamXpRmpujw,4.0
Contractors,lKhaWh23UndZamXpRmpujw,4.0
Insurance,4UG48SCb3lEb2TVKVs9xAQ,3.5
Financial Services,4UG48SCb3lEb2TVKVs9xAQ,3.5
Contractors,4UG48SCb3lEb2TVKVs9xAQ,3.5
Masonry/Concrete,4UG48SCb3lEb2TVKVs9xAQ,3.5
Home Services,4UG48SCb3lEb2TVKVs9xAQ,3.5
Flooring,4UG48SCb3lEb2TVKVs9xAQ,3.5
Furniture Stores,f2wtfoLn1YN7WZ2fBlyj3g,1.5
Home & Garden,f2wtfoLn1YN7WZ2fBlyj3g,1.5
Shopping,f2wtfoLn1YN7WZ2fBlyj3g,1.5
Home Decor,f2wtfoLn1YN7WZ2fBlyj3g,1.5
Mattresses,f2wtfoLn1YN7WZ2fBlyj3g,1.5
Cafes,fgTOJRkc703E4XRdcr5zRA,3.5
Restaurants,fgTOJRkc703E4XRdcr5zRA,3.5
Taiwanese,fgTOJRkc703E4XRdcr5zRA,3.5
Desserts,fgTOJRkc703E4XRdcr5zRA,3.5
Juice Bars & Smoothies,fgTOJRkc703E4XRdcr5zRA,3.5
Coffee & Tea,fgTOJRkc703E4XRdcr5zRA,3.5
Tea Rooms,fgTOJRkc703E4XRdcr5zRA,3.5
Bubble Tea,fgTOJRkc703E4XRdcr5zRA,3.5
Food,fgTOJRkc703E4XRdcr5zRA,3.5
Apartments,ERzdjrvXG3R6cjPnEYc7gQ,2.5
Home Services,ERzdjrvXG3R6cjPnEYc7gQ,2.5
Event Planning & Services,ERzdjrvXG3R6cjPnEYc7gQ,2.5
Hotels,ERzdjrvXG3R6cjPnEYc7gQ,2.5
Hotels & Travel,ERzdjrvXG3R6cjPnEYc7gQ,2.5
Real Estate,ERzdjrvXG3R6cjPnEYc7gQ,2.5
Shopping,f8S-27ATMBpRwcXkRPExZQ,4.0
Accessories,f8S-27ATMBpRwcXkRPExZQ,4.0
Jewelry,f8S-27ATMBpRwcXkRPExZQ,4.0
Women's Clothing,f8S-27ATMBpRwcXkRPExZQ,4.0
Fashion,f8S-27ATMBpRwcXkRPExZQ,4.0
Chicken Wings,U0bRYyQaIP2bzmOZf2N89g,3.0
Restaurants,U0bRYyQaIP2bzmOZf2N89g,3.0
Pubs,U0bRYyQaIP2bzmOZf2N89g,3.0
American (Traditional),U0bRYyQaIP2bzmOZf2N89g,3.0
Bars,U0bRYyQaIP2bzmOZf2N89g,3.0
Nightlife,U0bRYyQaIP2bzmOZf2N89g,3.0
Greek,_yjIYejZP1S-6g554Fwydg,4.0
Restaurants,_yjIYejZP1S-6g554Fwydg,4.0
Breakfast & Brunch,_yjIYejZP1S-6g554Fwydg,4.0
Real Estate,v_WoA8G1vWwx7LgTy_u3LA,1.0
Home Services,v_WoA8G1vWwx7LgTy_u3LA,1.0
Property Management,v_WoA8G1vWwx7LgTy_u3LA,1.0
Nightlife,cx5rIVMN-FXwBkl2Kbot7w,4.5
Sports Bars,cx5rIVMN-FXwBkl2Kbot7w,4.5
Bars,cx5rIVMN-FXwBkl2Kbot7w,4.5
Restaurants,cx5rIVMN-FXwBkl2Kbot7w,4.5
American (Traditional),cx5rIVMN-FXwBkl2Kbot7w,4.5
Heating & Air Conditioning/HVAC,JqpVHq4gjSL20459MK6BQA,4.5
Home Services,JqpVHq4gjSL20459MK6BQA,4.5
Shopping,PVWz_kinHQjF5_yHMmgrVg,4.0
Department Stores,PVWz_kinHQjF5_yHMmgrVg,4.0
Discount Store,PVWz_kinHQjF5_yHMmgrVg,4.0
Fashion,PVWz_kinHQjF5_yHMmgrVg,4.0
Mexican,0msaBRr1q6IV0jGOnamlfA,4.0
Nightlife,0msaBRr1q6IV0jGOnamlfA,4.0
Bars,0msaBRr1q6IV0jGOnamlfA,4.0
Restaurants,0msaBRr1q6IV0jGOnamlfA,4.0
Women's Clothing,oxo-zgeEHH_kzDSEbZe4xw,4.5
Accessories,oxo-zgeEHH_kzDSEbZe4xw,4.5
Jewelry,oxo-zgeEHH_kzDSEbZe4xw,4.5
Shopping,oxo-zgeEHH_kzDSEbZe4xw,4.5
Fashion,oxo-zgeEHH_kzDSEbZe4xw,4.5
Restaurants,VYTFqb1NVLleeStQaUEP0Q,3.5
Burgers,VYTFqb1NVLleeStQaUEP0Q,3.5
Gyms,VS9a-OieRovTWOd0PPbLZw,4.0
Active Life,VS9a-OieRovTWOd0PPbLZw,4.0
Fitness & Instruction,VS9a-OieRovTWOd0PPbLZw,4.0
Child Care & Day Care,VS9a-OieRovTWOd0PPbLZw,4.0
Local Services,VS9a-OieRovTWOd0PPbLZw,4.0
Active Life,uUYr4mxdptgy8faIxB-8Ew,4.5
Parks,uUYr4mxdptgy8faIxB-8Ew,4.5
Bakeries,ObLCpLMmtgFwQJg6M9E5VA,3.5
Restaurants,ObLCpLMmtgFwQJg6M9E5VA,3.5
Pizza,ObLCpLMmtgFwQJg6M9E5VA,3.5
Delis,ObLCpLMmtgFwQJg6M9E5VA,3.5
Food,ObLCpLMmtgFwQJg6M9E5VA,3.5
Cinema,O3iMLiyTA_MVTnKXLZ-Fuw,3.0
Arts & Entertainment,O3iMLiyTA_MVTnKXLZ-Fuw,3.0
